volgnr1z,buurtz,gebplmz,gebjrmz,relimz,bsmz,bersmz,berpmz,gebjrvz,gebplvaz,relivz,nrkindz,nrbodez,nrhgz,relhfdz,grondblz,pblz,patblz,totblz,jrhu1z,bervamz,bervavz,bermhuz,bervhuz,bergt1z,relgt1z,bergt2z,relgt2z,bergt3z,relgt3z,bergt4z,relgt4z,hugeldz,hulftaz,volgnr2z,hulftbz,bsvz,gebplvbz,vamasdz,pblvamz,vavasdz,pblvavz
214051,6,1,1843,8,3,190,610,-1,-1,-1,0,1,1,1,0,123,26,149,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,214052,-1,-1,-1,-1,-1,-1,-1
214101,2,1,1836,6,1,168,213,1837,1,7,0,2,0,-1,76,67,38,180,1857,213,213,213,0,220,6,322,6,210,7,340,7,2,23,214102,19,3,1,1,0,1,0
214151,13,2,1841,1,2,162,212,1837,1,6,5,1,0,-1,56,110,58,223,1870,0,212,212,0,212,2,410,3,212,3,610,7,2,29,214152,32,3,1,0,0,1,0
214201,44,1,1841,2,1,238,680,1843,1,2,4,0,0,-1,0,61,58,119,1867,410,540,321,0,410,6,322,6,650,7,410,7,1,26,214202,24,3,1,1,0,1,92
214251,43,3,1849,8,1,251,231,1861,1,8,1,1,0,-1,0,94,26,120,1882,0,0,231,0,231,2,610,2,321,5,140,7,0,32,214252,21,3,1,0,0,0,0
214301,25,1,1825,2,1,251,231,1840,1,1,3,2,0,-1,83,294,119,496,1860,0,0,231,0,650,2,610,2,610,6,232,6,4,35,214302,19,3,1,0,0,0,0
214351,36,1,1850,7,1,190,610,1846,1,7,3,2,0,-1,255,143,87,485,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,214352,-1,-1,-1,-1,-1,-1,-1
214401,13,1,1833,9,1,190,610,1840,1,9,7,1,0,-1,81,46,8,135,1868,610,0,610,0,610,1,215,2,540,7,540,7,1,35,214402,27,3,1,1,101,0,0
214451,43,3,1815,1,2,360,540,1813,1,1,2,2,1,2,89,228,0,317,1836,160,210,540,0,160,1,210,4,680,5,411,3,0,21,214452,23,3,1,1,0,1,0
214501,20,1,1848,2,1,256,235,1852,2,2,3,2,0,-1,0,130,26,156,1873,610,442,235,0,540,5,442,6,610,2,150,3,2,25,214502,25,3,2,1,85,1,205
214551,10,5,1846,9,1,230,650,1848,5,9,1,0,0,-1,0,85,87,172,1874,610,610,610,9,999,9,999,9,999,9,999,9,9,27,214552,25,3,5,0,0,0,0
214601,8,2,1847,9,1,190,610,1854,3,9,4,2,0,-1,89,155,119,362,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,214602,-1,-1,-1,-1,-1,-1,-1
214651,21,1,1820,8,1,190,610,1835,3,8,5,0,0,-1,0,211,119,331,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,214652,-1,-1,-1,-1,-1,-1,-1
214701,26,1,1826,1,3,190,610,-1,-1,-1,0,2,0,-1,70,133,119,322,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,214702,-1,-1,-1,-1,-1,-1,-1
214751,8,1,1844,6,3,207,240,-1,-1,-1,0,0,0,-1,0,93,19,112,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,214752,-1,-1,-1,-1,-1,-1,-1
214801,21,1,1854,9,3,190,610,-1,-1,-1,0,1,0,-1,0,88,58,146,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,214802,-1,-1,-1,-1,-1,-1,-1
214851,27,1,1838,9,1,256,235,1855,1,1,0,2,1,2,0,183,60,243,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,214852,-1,-1,-1,-1,-1,-1,-1
214901,34,1,1841,1,1,230,650,1846,1,2,2,3,0,-1,73,208,119,400,1867,120,680,120,0,540,2,650,3,120,5,610,6,4,25,214902,21,3,1,1,353,1,614
214951,24,1,1803,1,1,360,540,1804,2,1,2,1,0,-1,0,118,0,118,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,214952,-1,-1,-1,-1,-1,-1,-1
215001,16,1,1844,9,1,12,215,1847,1,9,9,1,0,-1,72,93,41,207,1869,210,220,215,0,215,2,215,2,220,5,215,7,1,25,215002,18,3,1,1,0,1,51
215051,48,2,1823,1,1,340,442,1830,1,1,3,0,0,-1,0,239,0,239,1849,233,610,442,0,540,2,233,2,410,6,650,6,0,26,215052,19,3,1,0,0,1,0
215101,9,1,1851,6,1,162,212,1853,1,7,2,1,0,-1,34,73,20,127,1880,212,540,212,0,235,2,212,2,210,2,310,7,0,28,215102,27,3,1,1,0,1,0
215151,42,1,1840,8,1,230,650,1856,1,8,5,0,0,-1,39,96,26,160,1877,0,210,650,0,610,2,610,2,210,5,610,7,0,36,215152,20,3,1,0,0,1,99
215201,30,1,1843,1,3,162,112,-1,-1,-1,0,0,3,2,29,49,38,116,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,215202,-1,-1,-1,-1,-1,-1,-1
215251,42,1,1840,1,1,303,233,1845,1,1,4,0,0,-1,0,130,237,366,1874,0,0,233,0,231,2,610,2,234,5,540,5,0,33,215252,29,3,1,0,0,0,0
215301,9,2,1842,8,1,256,235,1850,2,8,5,0,0,-1,0,119,72,190,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,215302,-1,-1,-1,-1,-1,-1,-1
215351,11,6,1826,8,1,230,650,1835,1,8,0,1,0,-1,3,81,38,122,1856,540,540,650,0,610,3,443,3,610,5,610,7,2,30,215352,21,3,1,0,0,1,49
215401,15,1,1846,7,3,370,700,-1,-1,-1,0,0,0,-1,36,0,100,136,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,215402,-1,-1,-1,-1,-1,-1,-1
215451,22,3,1834,4,1,238,680,1859,1,4,2,1,0,-1,0,79,65,144,1878,0,680,211,0,540,2,680,6,540,6,235,6,0,24,215452,19,3,1,0,0,1,81
215501,20,1,1821,1,2,230,650,1820,1,1,0,1,0,-1,0,58,58,116,1846,0,0,321,0,540,6,321,3,540,3,350,6,0,25,215502,24,3,1,0,0,0,0
215551,22,1,1831,9,1,12,215,1835,1,9,7,1,0,-1,96,46,2,145,1858,650,610,215,0,215,5,215,7,215,7,212,7,1,27,215552,22,3,1,1,0,1,26
215601,5,1,1856,9,1,190,610,1860,3,1,0,0,0,-1,0,62,59,121,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,215602,-1,-1,-1,-1,-1,-1,-1
215651,25,2,1822,1,1,207,240,1821,5,8,4,1,0,-1,180,119,101,401,1855,0,210,240,0,210,5,340,7,210,7,340,7,1,32,215652,33,3,5,0,0,0,0
215701,27,1,1815,8,3,360,540,-1,-1,-1,0,0,0,-1,86,29,0,115,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,215702,-1,-1,-1,-1,-1,-1,-1
215751,4,1,1846,8,1,190,220,1849,3,8,3,0,0,-1,39,57,42,138,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,215752,-1,-1,-1,-1,-1,-1,-1
215801,4,1,1849,1,3,360,540,-1,-1,-1,0,2,0,-1,0,168,0,168,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,215802,-1,-1,-1,-1,-1,-1,-1
215851,22,2,1834,1,1,304,421,1844,2,1,4,3,0,-1,0,180,119,299,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,215852,-1,-1,-1,-1,-1,-1,-1
215901,49,1,1835,1,1,210,323,1855,1,1,1,1,0,-1,0,112,26,138,1880,0,322,321,0,321,5,410,6,210,6,112,3,0,44,215902,24,3,1,0,0,1,157
215951,25,1,1839,1,1,190,610,1836,1,6,5,3,0,-1,256,230,173,659,1866,0,540,540,0,540,2,323,7,540,7,540,7,2,27,215952,28,3,1,0,0,1,209
216001,3,1,1831,8,1,230,650,1839,1,8,5,1,0,-1,0,145,119,265,1863,0,540,650,0,610,2,680,2,610,6,234,6,2,32,216002,24,3,1,0,0,1,174
216051,28,1,1823,5,1,190,610,1827,2,1,0,1,0,-1,0,126,280,406,1881,0,0,610,0,650,2,680,5,540,7,233,5,0,58,216052,54,2,2,0,0,0,0
216101,6,2,1830,1,1,239,650,1836,1,2,3,3,0,-1,0,130,87,217,1869,540,680,650,0,540,1,680,4,120,2,411,5,2,34,216102,33,3,1,0,0,0,118
216151,32,1,1847,1,1,190,610,1846,3,1,3,2,0,-1,173,110,38,322,1869,210,0,210,0,540,5,680,6,650,5,610,7,2,22,216152,23,3,3,1,59,0,0
216201,8,2,1843,8,1,30,210,1852,1,8,2,0,0,-1,118,54,11,183,1878,540,0,210,0,212,2,443,3,540,7,210,7,0,35,216202,26,3,1,1,0,0,0
216251,25,3,1824,8,1,207,240,1829,1,8,2,1,2,2,34,58,52,144,1853,231,0,211,0,340,5,251,6,210,3,210,7,1,29,216252,24,3,1,0,0,0,0
216301,7,1,1805,8,1,190,610,1811,1,8,3,0,1,2,104,123,36,263,1833,210,0,210,0,210,1,220,5,680,7,650,7,0,28,216302,22,3,1,1,0,0,0
216351,7,1,1849,6,1,168,213,1850,1,7,6,0,0,-1,75,119,87,281,1873,213,213,213,0,610,6,540,6,610,7,240,7,2,24,216352,22,3,1,1,0,1,66
216401,48,1,1828,1,2,230,650,1827,1,1,3,1,0,-1,63,45,8,116,1857,0,0,321,0,650,2,210,2,540,6,215,7,2,29,216402,28,2,1,0,0,0,0
216451,8,2,1842,6,1,190,220,1853,1,6,5,1,0,-1,115,198,100,412,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,216452,-1,-1,-1,-1,-1,-1,-1
216501,25,3,1813,1,2,190,610,1808,1,1,0,1,0,-1,130,24,58,212,1842,252,0,211,4,610,6,210,7,240,7,220,7,0,28,216502,33,3,1,0,0,0,0
216551,37,2,1839,1,1,190,610,1839,2,1,3,2,0,-1,57,127,35,219,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,216552,-1,-1,-1,-1,-1,-1,-1
216601,9,1,1825,9,1,251,231,1820,5,9,1,1,0,-1,106,136,40,282,1852,0,0,210,0,610,3,540,6,310,7,210,7,0,26,216602,32,3,5,0,0,0,0
216651,25,1,1832,7,1,190,610,1829,1,7,6,0,0,-1,70,31,16,117,1850,610,210,310,0,220,7,210,7,210,7,212,7,0,18,216652,21,3,1,1,0,1,0
216701,43,1,1826,1,1,360,540,1834,1,1,2,2,0,-1,143,137,0,280,1856,540,540,540,0,110,5,442,3,210,7,540,7,2,29,216702,22,3,1,1,91,1,97
216751,27,1,1837,8,1,230,650,1837,1,1,3,2,0,-1,0,83,87,170,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,216752,-1,-1,-1,-1,-1,-1,-1
216801,42,2,1853,1,1,255,232,1855,6,6,2,1,1,1,0,128,37,165,1880,0,540,232,0,540,2,540,7,610,6,323,6,0,27,216802,24,3,6,0,0,0,0
216851,34,1,1831,8,1,103,210,1827,1,8,4,1,0,-1,177,102,102,380,1860,0,0,210,0,210,2,540,6,680,5,210,2,2,29,216852,33,3,1,0,0,0,0
216901,20,1,1839,5,1,270,112,1837,5,1,0,0,0,-1,0,115,64,179,1865,310,0,310,1,211,3,210,3,210,3,210,3,1,25,216902,23,3,5,1,0,0,0
216951,48,1,1851,1,1,370,700,1853,1,1,0,1,0,-1,0,84,38,122,1877,210,0,321,0,210,2,210,2,540,6,650,6,0,26,216952,23,3,1,1,17,0,0
217001,27,1,1832,1,1,230,650,1832,3,1,0,1,0,-1,79,96,26,201,1866,650,0,540,0,540,3,650,1,610,6,321,7,2,34,217002,33,3,3,1,0,0,0
217051,26,1,1822,1,2,207,240,1829,2,1,3,0,0,-1,34,25,87,146,1862,211,540,211,0,211,1,610,2,340,5,540,7,1,40,217052,33,3,2,1,0,1,30
217101,25,1,1823,5,1,190,610,1825,1,1,1,2,0,-1,169,427,320,916,1850,0,232,610,0,232,5,453,6,540,3,410,7,0,27,217102,25,3,1,0,0,1,0
217151,35,5,1826,1,1,239,650,1846,2,1,2,2,1,2,0,150,58,208,1867,540,0,650,0,540,1,120,2,680,2,610,7,2,40,217152,20,3,2,1,152,0,0
217201,26,2,1840,1,1,190,610,1839,3,1,0,0,0,-1,0,123,0,123,1880,0,420,610,0,420,4,610,5,235,5,235,2,0,39,217202,40,3,3,0,0,1,0
217251,32,1,1828,8,2,190,610,1825,1,8,0,0,0,-1,151,40,20,211,1867,0,0,251,0,540,7,210,7,540,7,220,7,1,39,217252,39,3,3,0,0,0,0
217301,10,5,1826,7,1,230,650,1831,1,7,2,2,0,-1,57,258,173,488,1857,0,650,650,0,610,6,540,6,610,7,650,7,2,31,217302,25,3,1,0,0,1,0
217351,42,1,1853,1,1,230,650,1854,1,1,1,1,0,-1,42,126,52,220,1881,150,110,650,0,110,2,150,7,650,6,112,6,0,28,217352,27,3,1,1,88,1,85
217401,24,2,1823,6,1,190,220,1829,1,6,3,2,0,-1,0,99,34,133,1852,260,210,210,0,650,2,210,7,211,7,210,7,1,29,217402,22,3,1,0,0,1,0
217451,48,2,1839,3,1,190,610,1844,5,1,1,3,0,-1,0,201,237,437,1869,610,0,610,0,610,7,150,7,999,9,999,9,9,30,217452,25,3,5,1,202,0,0
217501,29,1,1831,7,1,190,610,1832,3,1,2,1,0,-1,63,79,14,156,1870,0,0,610,0,210,2,540,2,540,2,213,5,2,39,217502,38,3,3,0,0,0,0
217551,35,1,1830,8,1,230,650,1837,1,8,7,0,0,-1,73,202,119,394,1857,0,0,310,0,240,5,540,7,211,6,210,7,1,27,217552,19,3,1,0,0,0,0
217601,27,1,1850,7,1,190,610,1849,1,1,4,4,0,-1,188,425,84,697,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,217602,-1,-1,-1,-1,-1,-1,-1
217651,42,1,1842,1,1,190,610,1856,3,1,1,2,0,-1,52,174,119,345,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,217652,-1,-1,-1,-1,-1,-1,-1
217701,4,1,1847,1,1,162,212,1849,1,4,0,2,1,2,63,66,38,167,1872,212,220,212,0,212,2,610,2,211,6,322,6,2,24,217702,27,3,1,1,0,1,0
217751,1,1,1822,1,1,190,220,1821,3,1,3,1,0,-1,65,47,22,134,1852,310,260,220,1,220,7,210,7,210,7,310,7,1,29,217752,32,3,3,1,0,0,0
217801,27,3,1823,1,1,224,120,1825,1,1,4,1,0,-1,39,111,77,227,1853,700,540,650,0,700,2,540,3,410,7,540,7,2,29,217802,28,3,1,1,0,1,0
217851,34,3,1833,8,3,340,441,-1,-1,-1,0,2,0,-1,0,136,0,136,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,217852,-1,-1,-1,-1,-1,-1,-1
217901,7,1,1852,1,1,207,240,1846,1,6,0,3,3,2,0,141,8,149,1883,540,610,240,0,310,5,110,5,212,2,110,7,0,31,217902,36,3,1,1,0,1,46
218001,4,3,1839,1,1,190,220,1833,1,1,4,1,1,2,249,309,35,593,1862,220,540,220,0,240,6,231,5,410,7,410,7,2,26,218002,28,3,1,1,66,1,0
218051,10,1,1833,1,1,203,140,1842,3,1,2,1,0,-1,31,114,0,145,1873,0,442,140,0,140,2,610,2,540,6,410,6,2,31,218052,18,3,3,0,0,1,149
218101,35,5,1839,6,1,190,610,1849,1,6,3,2,0,-1,0,165,87,252,1873,442,0,610,0,610,5,610,6,610,5,610,7,4,33,218102,23,3,1,0,0,0,0
218151,25,3,1846,8,1,230,650,1854,3,8,2,3,0,-1,0,76,41,117,1880,0,430,650,0,540,2,130,2,410,7,540,7,0,33,218152,26,3,3,0,0,1,126
218201,21,1,1851,1,1,207,240,1856,3,8,1,0,0,-1,133,83,68,284,1879,540,210,540,0,212,2,212,2,210,2,340,7,0,28,218202,22,3,3,1,0,0,0
218251,3,1,1822,8,1,51,210,1826,1,8,2,2,1,2,297,329,191,817,1845,0,0,211,0,540,2,610,2,212,5,212,5,0,22,218252,22,3,1,0,0,0,0
218301,27,2,1799,1,1,360,540,1800,1,1,0,3,0,-1,0,443,0,443,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,218302,-1,-1,-1,-1,-1,-1,-1
218351,25,2,1827,9,1,239,650,1844,5,9,6,1,0,-1,47,153,58,258,1868,231,260,650,0,210,2,540,7,410,7,540,7,2,41,218352,24,3,5,1,0,0,0
218401,5,1,1852,8,1,190,220,1857,1,1,1,0,0,-1,0,84,31,115,1881,540,0,220,0,610,5,610,2,610,7,110,7,0,28,218402,23,3,1,1,90,0,0
218451,4,1,1823,2,3,41,234,-1,-1,-1,0,1,2,2,49,109,38,197,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,218452,-1,-1,-1,-1,-1,-1,-1
218501,13,1,1811,6,1,340,440,1807,1,6,0,1,0,-1,88,29,0,117,1832,0,210,210,0,210,4,210,6,210,3,610,3,0,21,218502,24,3,1,0,0,1,0
218551,7,1,1844,8,1,190,610,1849,1,8,6,0,0,-1,82,44,10,136,1872,540,210,610,0,410,5,210,6,540,2,540,2,1,28,218552,23,3,1,1,0,1,0
218601,23,3,1807,6,2,190,610,1810,1,6,0,5,0,-1,287,110,279,676,1835,0,0,610,0,610,6,610,6,650,2,234,7,0,29,218602,25,3,1,0,0,0,0
218651,24,1,1847,2,1,238,680,1849,1,2,2,2,0,-1,57,231,64,352,1873,680,0,680,0,540,3,130,6,150,6,650,6,2,26,218652,23,3,1,1,192,0,0
218701,3,1,1836,8,1,190,610,1849,1,8,4,2,0,-1,52,73,122,246,1870,540,0,610,0,540,1,610,2,210,5,235,5,2,33,218702,21,3,1,0,0,0,0
218751,7,2,1831,1,1,238,680,1841,1,8,4,1,3,2,469,113,26,608,1865,540,240,443,0,540,1,220,3,322,7,410,7,0,34,218752,24,3,1,0,0,1,76
218801,7,3,1847,1,1,200,360,1849,2,1,2,3,0,-1,0,90,42,132,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,218802,-1,-1,-1,-1,-1,-1,-1
218851,4,1,1800,1,2,360,540,1804,1,1,0,2,0,-1,135,254,0,388,1838,0,540,220,0,540,4,610,3,232,3,610,7,0,38,218852,34,3,1,0,0,0,0
218901,10,2,1842,6,1,238,680,1832,5,6,6,0,0,-1,33,71,14,118,1864,210,0,210,4,210,2,540,7,210,7,240,7,1,21,218902,31,2,5,1,0,0,0
218951,3,1,1835,9,1,190,610,1840,1,9,4,0,0,-1,93,9,27,129,1865,540,322,610,0,440,2,610,2,210,7,540,7,0,29,218952,24,3,1,1,0,1,0
219001,44,2,1812,8,3,190,220,-1,-1,-1,0,1,0,-1,52,122,31,204,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,219002,-1,-1,-1,-1,-1,-1,-1
219051,3,1,1822,9,1,12,215,1834,1,9,3,0,0,-1,86,102,10,198,1851,215,0,215,0,210,3,215,5,210,7,610,7,0,28,219052,17,3,1,1,0,0,0
219101,28,3,1822,5,1,334,421,1839,1,5,0,2,0,-1,129,374,0,503,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,219102,-1,-1,-1,-1,-1,-1,-1
219151,23,1,1812,1,1,360,540,1822,1,1,1,2,0,-1,370,350,0,720,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,219152,-1,-1,-1,-1,-1,-1,-1
219201,45,1,1850,8,1,162,212,1850,1,8,0,1,0,-1,45,57,27,129,1879,540,0,212,0,540,2,212,2,340,5,210,5,0,29,219202,29,3,1,1,0,0,0
219251,38,1,1825,1,1,190,610,1831,1,1,4,0,0,-1,70,29,38,137,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,219252,-1,-1,-1,-1,-1,-1,-1
219301,14,5,1803,1,1,130,110,1819,1,6,1,0,0,-1,0,118,57,175,1848,0,140,210,0,680,6,540,5,610,7,610,7,0,44,219302,24,3,1,0,0,1,0
219351,43,1,1806,6,1,360,540,1816,1,1,0,1,0,-1,146,127,0,272,1839,322,0,322,0,322,1,610,3,610,5,220,6,0,32,219352,23,3,1,1,0,0,0
219401,9,2,1835,1,1,81,210,1845,1,1,4,1,0,-1,47,118,26,191,1874,0,0,210,0,540,2,212,2,220,6,234,6,0,38,219402,28,3,1,0,0,0,0
219451,7,2,1848,8,1,230,650,1856,1,8,3,3,0,-1,136,105,87,327,1877,0,650,650,0,610,2,110,2,610,6,610,6,0,28,219452,20,3,1,0,0,1,113
219501,24,1,1829,6,1,224,120,1856,1,3,0,4,0,-1,295,969,138,1402,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,219502,-1,-1,-1,-1,-1,-1,-1
219551,25,1,1855,1,1,360,540,1851,3,1,5,4,0,-1,0,436,0,436,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,219552,-1,-1,-1,-1,-1,-1,-1
219601,20,3,1835,1,1,370,700,1821,1,1,0,1,1,2,102,100,6,208,1862,260,210,610,0,260,2,260,2,212,2,260,2,1,27,219602,19,3,1,0,0,1,0
219651,33,1,1848,1,1,32,210,1841,1,1,3,1,1,2,59,32,51,142,1876,0,0,210,0,610,5,610,5,212,3,212,3,0,27,219652,31,3,1,0,0,0,0
219701,36,1,1848,2,1,190,610,1850,1,7,2,2,0,-1,0,280,0,280,1872,0,610,540,0,540,2,610,2,610,5,232,5,4,24,219702,22,3,1,0,0,1,650
219751,15,1,1820,8,1,190,610,1823,1,8,3,0,0,-1,68,97,26,191,1844,610,211,234,0,680,5,410,7,210,7,540,7,0,24,219752,22,3,2,1,0,0,0
219801,25,1,1822,1,1,166,110,1832,5,1,7,1,0,-1,0,147,59,205,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,219802,-1,-1,-1,-1,-1,-1,-1
219851,7,3,1849,1,1,190,610,1844,3,1,2,1,0,-1,29,98,0,127,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,219852,-1,-1,-1,-1,-1,-1,-1
219901,38,1,1841,8,1,160,110,1845,3,8,5,3,0,-1,0,206,173,378,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,219902,-1,-1,-1,-1,-1,-1,-1
219951,24,3,1850,1,1,190,610,1854,1,1,1,1,0,-1,0,81,67,148,1881,0,0,610,0,220,5,610,5,610,6,680,6,0,31,219952,26,3,1,0,0,0,0
220001,28,1,1826,1,1,370,700,1834,1,2,3,1,0,-1,59,96,6,161,1861,420,540,322,0,321,2,321,2,321,2,210,5,2,35,220002,27,3,1,1,0,1,42
220051,41,3,1848,1,1,34,160,1848,3,1,5,0,0,-1,0,53,195,248,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,220052,-1,-1,-1,-1,-1,-1,-1
220101,20,1,1842,1,1,190,220,1841,3,1,2,1,0,-1,0,72,133,205,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,220102,-1,-1,-1,-1,-1,-1,-1
220151,25,3,1844,1,3,200,112,-1,-1,-1,0,0,1,3,0,91,237,328,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,220152,-1,-1,-1,-1,-1,-1,-1
220201,7,3,1842,1,1,207,240,1845,2,1,0,2,1,2,425,0,257,682,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,220202,-1,-1,-1,-1,-1,-1,-1
220251,34,1,1852,1,1,207,240,1851,1,8,0,0,0,-1,0,41,72,113,1877,0,540,240,0,210,2,370,2,540,6,323,6,0,25,220252,27,3,1,0,0,1,132
220301,43,1,1845,6,1,150,110,1851,1,1,2,2,0,-1,0,148,119,267,1874,610,0,610,0,610,2,120,3,540,6,160,5,0,29,220302,22,3,1,1,107,0,0
220351,15,1,1837,8,3,100,110,-1,-1,-1,0,1,5,2,40,47,83,170,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,220352,-1,-1,-1,-1,-1,-1,-1
220401,37,1,1842,1,1,32,210,1843,1,1,1,0,0,-1,143,8,28,178,1866,210,0,310,0,210,2,310,3,210,7,210,7,1,24,220402,22,3,1,1,2,0,0
220451,25,3,1843,9,1,190,610,1850,2,9,8,2,0,-1,83,255,237,575,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,220452,-1,-1,-1,-1,-1,-1,-1
220501,34,1,1826,1,3,41,234,-1,-1,-1,0,0,0,-1,0,0,145,145,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,220502,-1,-1,-1,-1,-1,-1,-1
220551,49,3,1833,5,1,360,540,1845,3,5,3,2,1,2,0,140,0,140,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,220552,-1,-1,-1,-1,-1,-1,-1
220601,3,2,1850,9,3,190,220,-1,-1,-1,0,0,0,-1,0,88,68,156,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,220602,-1,-1,-1,-1,-1,-1,-1
220651,20,2,1820,9,2,190,610,-1,-1,-1,4,1,0,-1,0,105,26,131,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,220652,-1,-1,-1,-1,-1,-1,-1
220701,21,3,1844,9,1,160,110,1852,1,9,1,1,0,-1,36,106,0,143,1878,540,650,110,0,110,2,680,2,540,6,230,6,0,33,220702,25,3,1,1,0,1,284
220751,21,1,1850,9,2,239,650,1855,1,9,1,3,0,-1,57,199,27,282,1876,650,0,321,0,650,3,610,3,650,5,540,7,0,26,220752,20,3,1,1,116,0,0
220801,21,1,1839,9,2,360,540,1852,5,9,9,0,0,-1,68,234,0,302,1864,650,650,540,0,680,3,650,3,650,7,321,7,2,25,220802,22,3,1,1,104,1,0
220851,3,1,1824,8,2,255,232,1823,1,8,6,3,0,-1,78,201,0,279,1855,540,540,232,0,540,1,540,4,232,2,680,5,2,31,220852,32,3,1,1,0,1,291
220901,4,1,1819,8,2,33,210,1822,1,8,0,5,0,-1,757,531,560,1847,1847,0,610,210,0,321,5,240,5,240,5,220,3,0,28,220902,25,3,1,0,0,1,0
220951,42,2,1849,8,1,190,610,1852,1,8,2,1,0,-1,0,110,26,135,1881,610,0,610,0,610,1,610,2,610,7,110,5,0,32,220952,28,3,1,1,62,0,0
221001,26,5,1821,6,1,167,112,1836,1,6,6,4,0,-1,348,409,523,1280,1856,410,650,650,0,610,5,540,6,610,7,540,7,2,34,221002,19,3,1,0,0,1,0
221051,49,1,1806,1,1,230,112,1829,1,1,3,1,0,-1,0,68,173,241,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,221052,-1,-1,-1,-1,-1,-1,-1
221101,22,1,1832,9,1,370,700,1833,1,9,0,4,1,1,68,208,320,595,1856,215,0,215,0,680,5,220,3,540,3,232,7,2,24,221102,23,3,1,1,306,0,0
