"lp","straaturi","year"
117055,"https://adamlink.nl/geo/street/reguliersbreestraat/3761",1876
117056,"https://adamlink.nl/geo/street/reguliersbreestraat/3761",1876
117057,"https://adamlink.nl/geo/street/reguliersbreestraat/3761",1876
117058,"https://adamlink.nl/geo/street/reguliersbreestraat/3761",1876
117059,"https://adamlink.nl/geo/street/reguliersbreestraat/3761",1876
117060,"https://adamlink.nl/geo/street/reguliersbreestraat/3761",1876
117061,"https://adamlink.nl/geo/street/reguliersbreestraat/3761",1876
117062,"https://adamlink.nl/geo/street/reguliersbreestraat/3761",1876
117063,"https://adamlink.nl/geo/street/reguliersbreestraat/3761",1876
117064,"https://adamlink.nl/geo/street/reguliersbreestraat/3761",1876
117065,"https://adamlink.nl/geo/street/reguliersbreestraat/3761",1876
117066,"https://adamlink.nl/geo/street/reguliersbreestraat/3761",1876
117067,"https://adamlink.nl/geo/street/reguliersbreestraat/3761",1876
117068,"https://adamlink.nl/geo/street/reguliersbreestraat/3761",1876
117069,"https://adamlink.nl/geo/street/reguliersbreestraat/3761",1876
117070,"https://adamlink.nl/geo/street/reguliersbreestraat/3761",1876
117071,"https://adamlink.nl/geo/street/reguliersbreestraat/3761",1876
117072,"https://adamlink.nl/geo/street/reguliersbreestraat/3761",1876
117073,"https://adamlink.nl/geo/street/rembrandtplein/3785",1876
117074,"https://adamlink.nl/geo/street/korte-reguliersdwarsstraat/2485",1876
117075,"https://adamlink.nl/geo/street/korte-reguliersdwarsstraat/2485",1876
117076,"https://adamlink.nl/geo/street/korte-reguliersdwarsstraat/2485",1876
117077,"https://adamlink.nl/geo/street/korte-reguliersdwarsstraat/2485",1876
117078,"https://adamlink.nl/geo/street/korte-reguliersdwarsstraat/2485",1876
117079,"https://adamlink.nl/geo/street/korte-reguliersdwarsstraat/2485",1876
117080,"https://adamlink.nl/geo/street/korte-reguliersdwarsstraat/2485",1876
117081,"https://adamlink.nl/geo/street/korte-reguliersdwarsstraat/2485",1876
117082,"https://adamlink.nl/geo/street/korte-reguliersdwarsstraat/2485",1876
117083,"https://adamlink.nl/geo/street/korte-reguliersdwarsstraat/2485",1876
117084,"https://adamlink.nl/geo/street/korte-reguliersdwarsstraat/2485",1876
117085,"https://adamlink.nl/geo/street/korte-reguliersdwarsstraat/2485",1876
117086,"https://adamlink.nl/geo/street/rembrandtplein/3785",1876
117087,"https://adamlink.nl/geo/street/rembrandtplein/3785",1876
117088,"https://adamlink.nl/geo/street/rembrandtplein/3785",1876
117089,"https://adamlink.nl/geo/street/rembrandtplein/3785",1876
117090,"https://adamlink.nl/geo/street/rembrandtplein/3785",1876
117091,"https://adamlink.nl/geo/street/rembrandtplein/3785",1876
117092,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117093,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117094,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117095,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117096,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117097,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117098,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117099,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117100,"https://adamlink.nl/geo/street/schapensteeg/3975",1876
117101,"https://adamlink.nl/geo/street/schapensteeg/3975",1876
117103,"https://adamlink.nl/geo/street/schapensteeg/3975",1876
117105,"https://adamlink.nl/geo/street/schapensteeg/3975",1876
117106,"https://adamlink.nl/geo/street/schapensteeg/3975",1876
117108,"https://adamlink.nl/geo/street/schapensteeg/3975",1876
117109,"https://adamlink.nl/geo/street/schapensteeg/3975",1876
117110,"https://adamlink.nl/geo/street/schapensteeg/3975",1876
117111,"https://adamlink.nl/geo/street/schapensteeg/3975",1876
117112,"https://adamlink.nl/geo/street/schapensteeg/3975",1876
117113,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117114,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117115,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117116,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117117,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117118,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117119,"https://adamlink.nl/geo/street/blindemansteeg/499",1876
117120,"https://adamlink.nl/geo/street/blindemansteeg/499",1876
117121,"https://adamlink.nl/geo/street/blindemansteeg/499",1876
117122,"https://adamlink.nl/geo/street/land-van-beloften-steeg/5615",1876
117123,"https://adamlink.nl/geo/street/land-van-beloften-steeg/5615",1876
117124,"https://adamlink.nl/geo/street/land-van-beloften-steeg/5615",1876
117125,"https://adamlink.nl/geo/street/land-van-beloften-steeg/5615",1876
117126,"https://adamlink.nl/geo/street/land-van-beloften-steeg/5615",1876
117127,"https://adamlink.nl/geo/street/land-van-beloften-steeg/5615",1876
117130,"https://adamlink.nl/geo/street/land-van-beloften-steeg/5615",1876
117131,"https://adamlink.nl/geo/street/land-van-beloften-steeg/5615",1876
117132,"https://adamlink.nl/geo/street/land-van-beloften-steeg/5615",1876
117133,"https://adamlink.nl/geo/street/land-van-beloften-steeg/5615",1876
117134,"https://adamlink.nl/geo/street/land-van-beloften-steeg/5615",1876
117135,"https://adamlink.nl/geo/street/land-van-beloften-steeg/5615",1876
117136,"https://adamlink.nl/geo/street/land-van-beloften-steeg/5615",1876
117137,"https://adamlink.nl/geo/street/land-van-beloften-steeg/5615",1876
117138,"https://adamlink.nl/geo/street/land-van-beloften-steeg/5615",1876
117139,"https://adamlink.nl/geo/street/land-van-beloften-steeg/5615",1876
117140,"https://adamlink.nl/geo/street/land-van-beloften-steeg/5615",1876
117141,"https://adamlink.nl/geo/street/land-van-beloften-steeg/5615",1876
117142,"https://adamlink.nl/geo/street/blindemansteeg/499",1876
117143,"https://adamlink.nl/geo/street/blindemansteeg/499",1876
117144,"https://adamlink.nl/geo/street/blindemansteeg/499",1876
117145,"https://adamlink.nl/geo/street/suikerbakkers-steeg/5461",1876
117146,"https://adamlink.nl/geo/street/suikerbakkers-steeg/5461",1876
117147,"https://adamlink.nl/geo/street/suikerbakkers-steeg/5461",1876
117148,"https://adamlink.nl/geo/street/suikerbakkers-steeg/5461",1876
117149,"https://adamlink.nl/geo/street/suikerbakkers-steeg/5461",1876
117150,"https://adamlink.nl/geo/street/suikerbakkers-steeg/5461",1876
117151,"https://adamlink.nl/geo/street/suikerbakkers-steeg/5461",1876
117152,"https://adamlink.nl/geo/street/suikerbakkers-steeg/5461",1876
117157,"https://adamlink.nl/geo/street/suikerbakkers-steeg/5461",1876
117158,"https://adamlink.nl/geo/street/suikerbakkers-steeg/5461",1876
117159,"https://adamlink.nl/geo/street/suikerbakkers-steeg/5461",1876
117160,"https://adamlink.nl/geo/street/suikerbakkers-steeg/5461",1876
117161,"https://adamlink.nl/geo/street/suikerbakkers-steeg/5461",1876
117163,"https://adamlink.nl/geo/street/blindemansteeg/499",1876
117164,"https://adamlink.nl/geo/street/blindemansteeg/499",1876
117165,"https://adamlink.nl/geo/street/sint-pietershalsteeg/4110",1876
117166,"https://adamlink.nl/geo/street/sint-pietershalsteeg/4110",1876
117167,"https://adamlink.nl/geo/street/sint-pietershalsteeg/4110",1876
117168,"https://adamlink.nl/geo/street/sint-pietershalsteeg/4110",1876
117169,"https://adamlink.nl/geo/street/sint-pietershalsteeg/4110",1876
117170,"https://adamlink.nl/geo/street/sint-pietershalsteeg/4110",1876
117171,"https://adamlink.nl/geo/street/sint-pietershalsteeg/4110",1876
117172,"https://adamlink.nl/geo/street/sint-pietershalsteeg/4110",1876
117173,"https://adamlink.nl/geo/street/sint-pietershalsteeg/4110",1876
117174,"https://adamlink.nl/geo/street/sint-pietershalsteeg/4110",1876
117175,"https://adamlink.nl/geo/street/sint-pietershalsteeg/4110",1876
117176,"https://adamlink.nl/geo/street/sint-pietershalsteeg/4110",1876
117177,"https://adamlink.nl/geo/street/sint-pietershalsteeg/4110",1876
117178,"https://adamlink.nl/geo/street/sint-pietershalsteeg/4110",1876
117179,"https://adamlink.nl/geo/street/sint-pietershalsteeg/4110",1876
117180,"https://adamlink.nl/geo/street/sint-pietershalsteeg/4110",1876
117181,"https://adamlink.nl/geo/street/sint-pietershalsteeg/4110",1876
117182,"https://adamlink.nl/geo/street/sint-pietershalsteeg/4110",1876
117183,"https://adamlink.nl/geo/street/sint-pietershalsteeg/4110",1876
117184,"https://adamlink.nl/geo/street/sint-pietershalsteeg/4110",1876
117185,"https://adamlink.nl/geo/street/sint-pietershalsteeg/4110",1876
117186,"https://adamlink.nl/geo/street/sint-pietershalsteeg/4110",1876
117187,"https://adamlink.nl/geo/street/sint-pietershalsteeg/4110",1876
117188,"https://adamlink.nl/geo/street/sint-pietershalsteeg/4110",1876
117189,"https://adamlink.nl/geo/street/sint-pietershalsteeg/4110",1876
117190,"https://adamlink.nl/geo/street/sint-pietershalsteeg/4110",1876
117192,"https://adamlink.nl/geo/street/sint-pietershalsteeg/4110",1876
117193,"https://adamlink.nl/geo/street/sint-pietershalsteeg/4110",1876
117194,"https://adamlink.nl/geo/street/sint-pietershalsteeg/4110",1876
117195,"https://adamlink.nl/geo/street/sint-pietershalsteeg/4110",1876
117196,"https://adamlink.nl/geo/street/blindemansteeg/499",1876
117198,"https://adamlink.nl/geo/street/blindemansteeg/499",1876
117199,"https://adamlink.nl/geo/street/blindemansteeg/499",1876
117200,"https://adamlink.nl/geo/street/blindemansteeg/499",1876
117201,"https://adamlink.nl/geo/street/blindemansteeg/499",1876
117202,"https://adamlink.nl/geo/street/blindemansteeg/499",1876
117203,"https://adamlink.nl/geo/street/blindemansteeg/499",1876
117204,"https://adamlink.nl/geo/street/blindemansteeg/499",1876
117205,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117206,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117207,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117208,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117209,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117210,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117211,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117212,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117213,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117214,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117215,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117216,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117217,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117218,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117220,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117221,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117222,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117223,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117224,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117225,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117226,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117227,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117228,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117229,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117230,"https://adamlink.nl/geo/street/geelvinckssteeg/1449",1876
117231,"https://adamlink.nl/geo/street/geelvinckssteeg/1449",1876
117232,"https://adamlink.nl/geo/street/geelvinckssteeg/1449",1876
117233,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117234,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117235,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117236,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117237,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117238,"https://adamlink.nl/geo/street/geelvinckssteeg/1449",1876
117239,"https://adamlink.nl/geo/street/geelvinckssteeg/1449",1876
117240,"https://adamlink.nl/geo/street/geelvinckssteeg/1449",1876
117241,"https://adamlink.nl/geo/street/geelvinckssteeg/1449",1876
117242,"https://adamlink.nl/geo/street/geelvinckssteeg/1449",1876
117243,"https://adamlink.nl/geo/street/geelvinckssteeg/1449",1876
117244,"https://adamlink.nl/geo/street/singel/4088",1876
117245,"https://adamlink.nl/geo/street/geelvinckssteeg/1449",1876
117246,"https://adamlink.nl/geo/street/geelvinckssteeg/1449",1876
117247,"https://adamlink.nl/geo/street/geelvinckssteeg/1449",1876
117248,"https://adamlink.nl/geo/street/openhartsteeg/3342",1876
117249,"https://adamlink.nl/geo/street/geelvinckssteeg/1449",1876
117250,"https://adamlink.nl/geo/street/geelvinckssteeg/1449",1876
117251,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117252,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117253,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117254,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117255,"https://adamlink.nl/geo/street/openhartsteeg/3342",1876
117256,"https://adamlink.nl/geo/street/openhartsteeg/3342",1876
117257,"https://adamlink.nl/geo/street/openhartsteeg/3342",1876
117258,"https://adamlink.nl/geo/street/openhartsteeg/3342",1876
117259,"https://adamlink.nl/geo/street/openhartsteeg/3342",1876
117260,"https://adamlink.nl/geo/street/openhartsteeg/3342",1876
117261,"https://adamlink.nl/geo/street/openhartsteeg/3342",1876
117263,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117264,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117265,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117266,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117267,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117268,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117269,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117270,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117271,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117272,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117273,"https://adamlink.nl/geo/street/sint-jorisstraat/4105",1876
117274,"https://adamlink.nl/geo/street/sint-jorisstraat/4105",1876
117275,"https://adamlink.nl/geo/street/sint-jorisstraat/4105",1876
117276,"https://adamlink.nl/geo/street/sint-jorisstraat/4105",1876
117277,"https://adamlink.nl/geo/street/sint-jorisstraat/4105",1876
117278,"https://adamlink.nl/geo/street/sint-jorisstraat/4105",1876
117279,"https://adamlink.nl/geo/street/sint-jorisstraat/4105",1876
117280,"https://adamlink.nl/geo/street/sint-jorisstraat/4105",1876
117281,"https://adamlink.nl/geo/street/sint-jorisstraat/4105",1876
117282,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117283,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117284,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117285,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117286,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117287,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117288,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117291,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117292,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117293,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117294,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117295,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117296,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117297,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117298,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117299,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117300,"https://adamlink.nl/geo/street/koningsplein/2445",1876
117301,"https://adamlink.nl/geo/street/koningsplein/2445",1876
117302,"https://adamlink.nl/geo/street/koningsplein/2445",1876
117303,"https://adamlink.nl/geo/street/koningsplein/2445",1876
117304,"https://adamlink.nl/geo/street/koningsplein/2445",1876
117305,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117306,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117307,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117308,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117309,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117310,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117311,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117312,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117313,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117314,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117315,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117316,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117317,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117318,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117319,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117320,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117321,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117322,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117323,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117324,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117325,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117326,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117327,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117328,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117329,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117330,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117331,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117332,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117333,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117334,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117335,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117336,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117337,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117338,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117339,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117340,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117341,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117342,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117343,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117344,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117345,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117346,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117347,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117348,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117349,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117350,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117351,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117352,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117353,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117354,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117355,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117356,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117357,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117358,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117359,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117360,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117361,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117362,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117363,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117364,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117365,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117366,"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",1876
117367,"https://adamlink.nl/geo/street/thorbeckeplein/4445",1876
117368,"https://adamlink.nl/geo/street/thorbeckeplein/4445",1876
117369,"https://adamlink.nl/geo/street/thorbeckeplein/4445",1876
117370,"https://adamlink.nl/geo/street/thorbeckeplein/4445",1876
117371,"https://adamlink.nl/geo/street/thorbeckeplein/4445",1876
117372,"https://adamlink.nl/geo/street/thorbeckeplein/4445",1876
117373,"https://adamlink.nl/geo/street/thorbeckeplein/4445",1876
117374,"https://adamlink.nl/geo/street/thorbeckeplein/4445",1876
117375,"https://adamlink.nl/geo/street/thorbeckeplein/4445",1876
117376,"https://adamlink.nl/geo/street/thorbeckeplein/4445",1876
117377,"https://adamlink.nl/geo/street/thorbeckeplein/4445",1876
117378,"https://adamlink.nl/geo/street/thorbeckeplein/4445",1876
117379,"https://adamlink.nl/geo/street/thorbeckeplein/4445",1876
117380,"https://adamlink.nl/geo/street/thorbeckeplein/4445",1876
117381,"https://adamlink.nl/geo/street/thorbeckeplein/4445",1876
117382,"https://adamlink.nl/geo/street/herengracht/1768",1876
117383,"https://adamlink.nl/geo/street/herengracht/1768",1876
117384,"https://adamlink.nl/geo/street/herengracht/1768",1876
117385,"https://adamlink.nl/geo/street/herengracht/1768",1876
117386,"https://adamlink.nl/geo/street/herengracht/1768",1876
117387,"https://adamlink.nl/geo/street/herengracht/1768",1876
117388,"https://adamlink.nl/geo/street/herengracht/1768",1876
117389,"https://adamlink.nl/geo/street/herengracht/1768",1876
117390,"https://adamlink.nl/geo/street/thorbeckeplein/4445",1876
117391,"https://adamlink.nl/geo/street/herengracht/1768",1876
117392,"https://adamlink.nl/geo/street/herengracht/1768",1876
117393,"https://adamlink.nl/geo/street/herengracht/1768",1876
117394,"https://adamlink.nl/geo/street/herengracht/1768",1876
117395,"https://adamlink.nl/geo/street/herengracht/1768",1876
117396,"https://adamlink.nl/geo/street/herengracht/1768",1876
117397,"https://adamlink.nl/geo/street/herengracht/1768",1876
117398,"https://adamlink.nl/geo/street/herengracht/1768",1876
117399,"https://adamlink.nl/geo/street/herengracht/1768",1876
117400,"https://adamlink.nl/geo/street/herengracht/1768",1876
117401,"https://adamlink.nl/geo/street/herengracht/1768",1876
117402,"https://adamlink.nl/geo/street/herengracht/1768",1876
117403,"https://adamlink.nl/geo/street/herengracht/1768",1876
117404,"https://adamlink.nl/geo/street/herengracht/1768",1876
117405,"https://adamlink.nl/geo/street/herengracht/1768",1876
117406,"https://adamlink.nl/geo/street/herengracht/1768",1876
117407,"https://adamlink.nl/geo/street/herengracht/1768",1876
117408,"https://adamlink.nl/geo/street/herengracht/1768",1876
117409,"https://adamlink.nl/geo/street/herengracht/1768",1876
117410,"https://adamlink.nl/geo/street/herengracht/1768",1876
117411,"https://adamlink.nl/geo/street/herengracht/1768",1876
117412,"https://adamlink.nl/geo/street/herengracht/1768",1876
117413,"https://adamlink.nl/geo/street/herengracht/1768",1876
117414,"https://adamlink.nl/geo/street/herengracht/1768",1876
117415,"https://adamlink.nl/geo/street/herengracht/1768",1876
117416,"https://adamlink.nl/geo/street/herengracht/1768",1876
117417,"https://adamlink.nl/geo/street/herengracht/1768",1876
117418,"https://adamlink.nl/geo/street/herengracht/1768",1876
117419,"https://adamlink.nl/geo/street/herengracht/1768",1876
117420,"https://adamlink.nl/geo/street/herengracht/1768",1876
117421,"https://adamlink.nl/geo/street/herengracht/1768",1876
117422,"https://adamlink.nl/geo/street/herengracht/1768",1876
117423,"https://adamlink.nl/geo/street/herengracht/1768",1876
117424,"https://adamlink.nl/geo/street/herengracht/1768",1876
117425,"https://adamlink.nl/geo/street/herengracht/1768",1876
117426,"https://adamlink.nl/geo/street/herengracht/1768",1876
117427,"https://adamlink.nl/geo/street/herengracht/1768",1876
117428,"https://adamlink.nl/geo/street/herengracht/1768",1876
117429,"https://adamlink.nl/geo/street/herengracht/1768",1876
117430,"https://adamlink.nl/geo/street/herengracht/1768",1876
117431,"https://adamlink.nl/geo/street/herengracht/1768",1876
117432,"https://adamlink.nl/geo/street/herengracht/1768",1876
117433,"https://adamlink.nl/geo/street/herengracht/1768",1876
117434,"https://adamlink.nl/geo/street/herengracht/1768",1876
117435,"https://adamlink.nl/geo/street/herengracht/1768",1876
117436,"https://adamlink.nl/geo/street/herengracht/1768",1876
117437,"https://adamlink.nl/geo/street/herengracht/1768",1876
117438,"https://adamlink.nl/geo/street/herengracht/1768",1876
117439,"https://adamlink.nl/geo/street/herengracht/1768",1876
117440,"https://adamlink.nl/geo/street/herengracht/1768",1876
117441,"https://adamlink.nl/geo/street/herengracht/1768",1876
117442,"https://adamlink.nl/geo/street/herengracht/1768",1876
117443,"https://adamlink.nl/geo/street/herengracht/1768",1876
117444,"https://adamlink.nl/geo/street/koningsplein/2445",1876
117445,"https://adamlink.nl/geo/street/koningsplein/2445",1876
117446,"https://adamlink.nl/geo/street/herengracht/1768",1876
117447,"https://adamlink.nl/geo/street/herengracht/1768",1876
117448,"https://adamlink.nl/geo/street/herengracht/1768",1876
117449,"https://adamlink.nl/geo/street/herengracht/1768",1876
117450,"https://adamlink.nl/geo/street/herengracht/1768",1876
117451,"https://adamlink.nl/geo/street/herengracht/1768",1876
117452,"https://adamlink.nl/geo/street/herengracht/1768",1876
117453,"https://adamlink.nl/geo/street/herengracht/1768",1876
117454,"https://adamlink.nl/geo/street/herengracht/1768",1876
117455,"https://adamlink.nl/geo/street/herengracht/1768",1876
117456,"https://adamlink.nl/geo/street/herengracht/1768",1876
117457,"https://adamlink.nl/geo/street/herengracht/1768",1876
117458,"https://adamlink.nl/geo/street/herengracht/1768",1876
117459,"https://adamlink.nl/geo/street/herengracht/1768",1876
117460,"https://adamlink.nl/geo/street/herengracht/1768",1876
117461,"https://adamlink.nl/geo/street/herengracht/1768",1876
117462,"https://adamlink.nl/geo/street/herengracht/1768",1876
117463,"https://adamlink.nl/geo/street/herengracht/1768",1876
117464,"https://adamlink.nl/geo/street/herengracht/1768",1876
117465,"https://adamlink.nl/geo/street/herengracht/1768",1876
117466,"https://adamlink.nl/geo/street/herengracht/1768",1876
117467,"https://adamlink.nl/geo/street/herengracht/1768",1876
117468,"https://adamlink.nl/geo/street/herengracht/1768",1876
117469,"https://adamlink.nl/geo/street/herengracht/1768",1876
117470,"https://adamlink.nl/geo/street/herengracht/1768",1876
117471,"https://adamlink.nl/geo/street/herengracht/1768",1876
117472,"https://adamlink.nl/geo/street/herengracht/1768",1876
117473,"https://adamlink.nl/geo/street/herengracht/1768",1876
117474,"https://adamlink.nl/geo/street/herengracht/1768",1876
