caswgt,volgnr1y,buurty,huisnry,lftmy,gebplmy,bersmy,berpmy,aboeky,relimy,bsmy,lftvy,relivy,gebplvy,nrkindy,nrbodey,nrhgy,relhfdy,grondbly,pbly,patbly,jrhu1y,bervamy,bervavy,bermhuy,bergt1y,relgt1y,bergt2y,relgt2y,bergt3y,relgt3y,bergt4y,relgt4y,hulftmy,hulftvy,volgnr2y,bsvy,gebplv1y,jrhu2y,bervam2y,bervav2y,bermhu2y,bergt12y,relgt12y,bergt22y,relgt22y,bergt32y,relgt32y,bergt42y,relgt42y,hulftm2y,hulftv2y,bsv2y,gebplv2y,jrhu3y,bervam3y,bervav3y,bermhu3y,bergt13y,relgt13y,bergt23y,relgt23y,bergt33y,relgt33y,bergt43y,relgt43y,hulftm3y,hulftv3y,bsv3y,gebplv3y,tot3bly,grblgy,pblgy,patblgy,omvhhy,berpm00y,berpm0y,totbly,lftklasy
1,124651,36,304,41,16,32,214,1,8,1,39,8,1,4,1,0,-1,0,63,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,124652,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,117,1,4,4,7,2,21,2,4
1,124701,44,371,49,1,62,210,1,1,1,45,6,1,3,1,0,-1,43,46,33,1828,540,0,210,540,1,410,6,322,6,322,5,24,20,124702,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,122,3,3,3,6,2,21,2,4
1,124751,4,125,47,1,41,234,1,6,1,35,1,1,5,4,0,-1,135,174,187,1847,0,650,234,220,2,120,3,650,6,540,6,40,28,124752,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,496,5,5,5,11,2,23,3,4
1,124801,4,229,84,1,61,210,1,1,2,-1,-1,-1,0,0,5,2,92,31,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,124802,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,123,4,3,1,6,2,21,2,8
1,124851,42,90,87,23,360,540,3,7,2,-1,-1,-1,1,1,0,-1,141,42,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,124852,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,183,5,3,1,3,5,54,2,8
1,124901,8,13,38,23,32,210,1,5,1,43,1,1,10,1,0,-1,118,58,38,1830,0,220,210,220,4,650,5,310,5,0,0,24,23,124902,1,1,1838,0,0,210,540,2,650,2,650,7,410,7,33,27,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,214,5,4,3,13,2,21,3,3
1,124951,4,147,30,17,194,610,1,1,1,28,1,9,3,2,1,2,84,132,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,124952,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,247,4,5,3,8,6,61,3,3
1,125001,22,687,54,1,360,520,3,1,2,-1,-1,-1,0,2,1,3,473,153,0,1819,0,0,321,210,7,220,7,213,7,700,7,20,25,125002,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,626,6,5,1,4,5,52,4,5
1,125051,14,370,26,1,207,240,1,8,1,25,8,1,1,2,1,3,0,75,97,1850,0,0,240,240,2,310,3,210,5,210,7,23,21,125052,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,172,1,4,4,6,2,24,2,2
1,125101,35,101,41,1,251,231,1,1,1,35,7,1,2,1,0,-1,0,116,26,1845,540,0,231,540,1,220,5,220,5,650,5,32,27,125102,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,142,1,5,3,5,2,23,2,4
1,125151,28,461,45,1,195,610,1,6,1,27,1,17,3,2,1,3,107,86,18,1841,0,680,610,442,3,610,2,120,6,610,6,32,20,125152,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,211,5,4,2,8,6,61,3,4
1,125201,26,140,49,4,320,410,1,8,1,33,8,1,4,3,0,-1,57,125,61,1843,0,0,410,220,6,610,5,610,7,410,7,39,23,125202,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,243,4,5,4,9,4,41,3,4
1,125251,25,645,60,1,323,410,1,1,1,60,1,1,3,1,0,-1,104,71,0,1819,410,0,321,410,1,540,2,610,6,680,7,25,21,125252,1,16,1823,540,322,321,540,1,322,4,321,7,0,0,29,29,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,175,5,4,1,6,4,41,2,6
1,125301,29,23,65,1,360,540,0,6,1,63,6,1,1,1,0,-1,136,33,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,125302,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,169,5,3,1,4,5,54,2,6
1,125351,45,171,60,4,32,211,1,1,1,55,1,12,3,1,0,-1,90,33,17,1825,0,0,211,0,0,0,0,0,0,0,0,31,27,125352,1,1,1843,0,0,211,540,6,210,7,110,7,650,7,50,47,2,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,140,4,3,2,6,2,21,2,6
1,125401,46,352,39,1,238,680,1,1,1,26,1,1,1,1,0,-1,67,36,118,1852,680,322,680,680,1,610,2,540,2,540,5,37,24,125402,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,221,4,3,5,4,6,68,3,3
1,125451,35,220,68,1,360,540,3,8,1,63,8,1,0,0,0,-1,167,15,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,125452,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,182,5,2,1,2,5,54,2,6
1,125501,9,554,62,3,360,540,3,8,3,-1,-1,-1,0,2,4,3,92,163,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,125502,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,255,4,5,1,7,5,54,3,6
1,125551,35,241,39,1,33,210,1,1,1,44,7,1,3,1,0,-1,64,90,28,1838,0,0,321,321,2,211,5,540,5,540,7,24,28,125552,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,182,4,4,3,6,2,21,2,3
1,125601,11,185,52,32,52,110,1,8,1,45,8,1,1,2,1,3,57,81,26,1831,210,0,210,540,6,220,5,220,7,240,7,30,22,125602,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,164,4,4,3,6,1,11,2,5
1,125651,25,476,52,27,193,612,1,6,1,41,6,1,3,1,0,-1,91,112,87,1832,610,610,610,610,1,610,4,540,5,540,5,30,20,125652,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,290,4,5,4,6,6,61,3,5
1,125701,39,670,61,1,32,211,1,8,2,-1,-1,-1,1,0,2,2,124,41,11,1823,0,310,211,252,7,330,7,310,7,330,7,31,31,125702,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,176,5,3,2,4,2,21,2,6
1,125751,23,561,40,1,192,220,1,8,1,42,8,1,2,2,0,-1,57,52,11,1849,540,0,220,210,7,213,7,540,7,220,7,36,27,125752,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,120,4,4,2,6,2,22,2,4
1,125801,25,119,76,1,360,540,3,8,1,36,8,17,0,1,0,-1,218,40,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,125802,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,258,5,3,1,3,5,54,3,7
1,125851,2,164,60,1,51,210,1,8,1,58,8,1,3,0,0,-1,103,22,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,125852,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,140,5,3,2,5,2,21,2,6
1,125901,37,9,36,1,167,110,1,1,2,-1,-1,-1,0,2,0,-1,84,80,196,1849,0,0,611,210,3,211,7,540,7,650,7,31,25,125902,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,360,4,4,5,3,1,11,3,3
1,125951,26,16,52,1,233,650,1,1,1,52,5,1,7,4,0,-1,169,311,320,1823,0,0,610,610,5,610,2,610,3,610,7,21,22,125952,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,800,5,6,6,13,6,65,4,5
1,126001,36,132,41,1,371,110,1,7,1,24,7,17,1,1,0,-1,53,123,0,1852,540,610,110,111,2,680,3,540,6,610,7,40,23,126002,1,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,176,4,5,1,4,1,11,2,4
1,126051,22,342,36,1,162,212,1,9,1,38,9,1,7,3,0,-1,30,44,38,1835,610,540,540,610,1,540,4,330,7,230,7,18,20,126052,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,112,3,3,3,12,2,21,2,3
1,126101,24,244,55,3,190,610,1,1,1,57,6,28,1,3,1,2,225,574,512,1828,0,0,610,699,7,680,7,321,7,322,7,29,33,126102,1,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1311,5,6,6,7,6,61,5,5
1,126151,49,35,26,1,51,251,1,1,1,26,1,1,1,1,0,-1,259,38,79,1852,0,0,251,110,5,610,7,211,7,210,7,25,25,126152,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,376,6,3,4,4,2,25,3,2
1,126201,5,456,35,1,190,310,1,1,1,43,1,1,4,1,0,-1,57,57,0,1844,321,0,310,240,5,210,2,611,7,310,7,26,33,126202,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,114,4,4,1,7,3,31,2,3
1,126251,22,735,43,1,360,540,2,9,1,45,9,33,7,2,3,2,567,0,0,1828,610,510,210,610,6,610,6,610,7,610,7,18,20,126252,1,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,567,6,1,1,14,5,54,4,4
1,126301,22,234,53,4,198,610,1,8,1,54,8,1,3,1,0,-1,113,20,51,1822,250,0,310,210,7,220,7,240,7,212,7,22,23,126302,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,184,5,3,4,6,6,61,2,5
1,126351,36,65,48,17,370,322,1,1,2,-1,-1,-1,0,1,2,2,239,101,22,1842,0,0,322,210,3,540,3,610,3,120,7,37,31,126352,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,362,5,5,3,4,3,32,3,4
1,126401,8,136,57,27,192,610,1,8,1,49,8,28,12,3,0,-1,129,1150,1004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,126402,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2283,5,7,7,17,6,61,5,5
1,126451,15,8,72,1,238,250,1,9,2,-1,-1,-1,3,1,0,-1,96,66,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,126452,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,170,4,4,2,5,2,25,2,7
1,126501,28,735,58,7,360,540,3,1,1,53,1,7,2,2,0,-1,289,456,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,126502,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,745,6,6,1,6,5,54,4,5
1,126551,15,25,44,1,12,210,1,9,1,43,9,31,4,4,0,-1,0,210,22,1831,610,610,610,610,1,610,3,232,7,540,7,21,20,126552,1,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,232,1,5,3,10,2,21,3,4
1,126601,42,235,60,27,151,210,1,1,1,53,1,1,7,2,0,-1,114,43,40,1826,0,0,210,210,7,540,7,0,0,0,0,33,25,126602,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,197,5,3,3,11,2,21,2,6
1,126651,4,53,46,1,207,240,1,1,1,46,1,1,4,1,0,-1,0,98,87,1831,212,252,212,212,1,252,4,210,7,540,7,24,26,126652,1,1,1842,540,210,212,210,4,213,3,210,7,610,7,34,34,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,185,1,4,4,7,2,24,2,4
1,126701,20,113,54,1,51,251,1,1,1,51,1,1,5,1,0,-1,122,98,69,1830,321,0,210,321,1,610,2,680,2,233,2,31,28,126702,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,289,5,4,4,8,2,25,3,5
1,126751,36,68,58,1,255,232,1,8,3,-1,-1,-1,0,2,2,2,0,88,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,126752,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,114,1,4,3,5,2,23,2,5
1,126801,15,163,48,1,191,610,1,9,1,38,9,1,3,1,1,3,520,94,52,1837,540,610,610,540,1,610,4,440,7,540,7,31,20,126802,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,666,6,4,4,7,6,61,4,4
1,126851,29,518,28,1,230,650,1,1,1,31,5,1,1,1,0,-1,0,62,87,1853,0,322,650,322,4,120,5,650,5,540,5,27,30,126852,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,149,1,4,4,4,6,65,2,2
1,126901,28,705,30,1,190,610,1,1,1,24,5,1,0,2,0,-1,0,179,60,1852,0,411,650,610,2,120,2,453,6,540,6,28,22,126902,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,239,1,5,4,4,6,61,3,3
1,126951,3,535,36,1,198,610,1,9,3,-1,-1,-1,0,3,4,2,0,30,416,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,126952,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,446,1,3,6,8,6,61,3,3
1,127001,25,436,42,1,202,254,1,8,1,24,8,2,0,1,0,-1,0,438,211,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,127002,-1,-1,1842,0,310,310,210,7,213,7,210,2,250,5,30,27,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,649,1,6,5,3,2,25,4,4
1,127051,10,30,55,5,193,612,1,1,2,-1,-1,-1,6,1,0,-1,112,36,97,1821,0,211,340,211,4,211,5,340,7,210,7,22,21,127052,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,245,5,3,4,8,6,61,3,5
1,127101,24,132,30,1,230,650,1,1,1,31,1,16,2,2,0,-1,0,135,87,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,127102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,222,1,5,4,6,6,65,3,3
1,127151,27,442,54,1,360,540,3,7,2,-1,-1,-1,3,1,0,-1,167,85,0,1822,610,210,212,210,4,610,1,0,0,0,0,23,23,127152,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,252,5,4,1,5,5,54,3,5
1,127201,45,258,53,17,162,212,1,8,1,52,8,1,5,1,0,-1,60,41,59,1830,540,220,212,220,4,410,7,540,6,211,7,29,29,127202,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,160,4,3,4,8,2,21,2,5
1,127251,42,87,76,1,41,234,1,6,2,-1,-1,-1,2,2,0,-1,77,112,87,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,127252,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,276,4,5,4,5,2,23,3,7
1,127301,8,38,28,11,192,220,1,8,1,31,6,1,3,3,0,-1,0,127,31,1848,540,0,220,210,7,610,7,610,7,220,7,22,26,127302,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,158,1,5,3,8,2,22,2,2
1,127351,6,121,42,3,251,231,1,8,1,34,8,1,7,3,1,3,0,212,58,1845,0,110,231,234,2,540,5,540,5,680,6,33,25,127352,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,270,1,5,4,13,2,23,3,4
1,127401,26,528,41,1,251,231,1,2,1,35,5,1,2,2,0,-1,57,97,26,1843,610,610,231,411,5,120,5,610,2,610,2,30,24,127402,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,180,4,4,3,6,2,23,2,4
1,127451,27,541,58,1,360,540,3,2,1,55,1,1,1,0,1,3,122,54,0,1822,0,0,321,321,7,220,7,220,7,0,0,26,25,127452,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,176,5,4,1,4,5,54,2,5
1,127501,2,178,49,1,193,610,1,8,1,49,8,1,0,4,0,-1,101,119,97,1827,0,0,610,540,5,610,3,540,3,650,5,23,23,127502,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,317,5,5,4,6,6,61,3,4
1,127551,42,264,57,1,238,680,1,1,1,57,1,1,3,4,0,-1,150,259,407,1821,442,0,140,442,1,610,7,610,7,410,2,24,24,127552,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,816,5,6,6,9,6,68,4,5
1,127601,23,688,46,30,239,651,1,9,1,29,9,27,3,4,0,-1,0,197,292,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,127602,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,489,1,5,6,9,6,65,3,4
1,127651,23,648,48,1,230,650,1,1,3,-1,-1,-1,0,1,2,2,43,110,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,127652,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,179,3,5,3,4,6,65,2,4
1,127701,43,341,46,1,238,680,1,1,1,45,1,1,2,1,0,-1,84,148,146,1834,680,420,540,680,1,420,4,650,7,410,7,27,25,127702,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,378,4,5,5,5,6,68,3,4
1,127751,26,404,41,1,360,540,2,7,1,39,7,1,5,1,0,-1,107,43,0,1841,220,212,540,540,7,540,7,610,7,540,7,29,26,127752,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,150,5,3,1,8,5,54,2,4
1,127801,34,515,49,15,162,212,1,8,1,46,8,1,2,3,0,-1,71,63,27,1833,0,0,212,210,2,220,2,220,7,210,7,29,26,127802,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,161,4,4,3,7,2,21,2,4
1,127851,44,153,52,1,243,690,1,1,1,50,1,1,6,1,1,1,0,106,28,1826,310,690,321,310,1,610,7,211,7,0,0,25,22,127852,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,134,1,5,3,10,6,69,2,5
1,127901,1,138,55,1,238,680,1,1,1,50,7,1,0,1,0,-1,48,69,35,1821,230,0,321,230,1,0,0,0,0,0,0,22,18,127902,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,152,3,4,3,3,6,68,2,5
1,127951,1,64,31,1,32,210,1,6,1,40,6,1,0,1,3,2,94,51,18,1850,540,0,210,240,2,234,5,210,3,220,7,28,37,127952,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,163,4,4,2,6,2,21,2,3
1,128001,21,98,45,1,207,240,1,7,1,48,7,27,1,1,1,2,35,52,47,1836,650,0,240,612,6,610,7,221,7,540,7,28,30,128002,1,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,134,3,4,3,5,2,24,2,4
